;start_date;end_date;counts;keywords;date
277;2022-05-18 11:00:00+00:00;2022-05-18 12:00:00+00:00;793;renewable energy;2022-05-18
278;2022-05-18 12:00:00+00:00;2022-05-18 13:00:00+00:00;762;renewable energy;2022-05-18
279;2022-05-18 13:00:00+00:00;2022-05-18 14:00:00+00:00;1007;renewable energy;2022-05-18
280;2022-05-18 14:00:00+00:00;2022-05-18 15:00:00+00:00;1095;renewable energy;2022-05-18
281;2022-05-18 15:00:00+00:00;2022-05-18 16:00:00+00:00;948;renewable energy;2022-05-18
282;2022-05-18 16:00:00+00:00;2022-05-18 17:00:00+00:00;1196;renewable energy;2022-05-18
283;2022-05-18 17:00:00+00:00;2022-05-18 18:00:00+00:00;926;renewable energy;2022-05-18
284;2022-05-18 18:00:00+00:00;2022-05-18 19:00:00+00:00;824;renewable energy;2022-05-18
285;2022-05-18 19:00:00+00:00;2022-05-18 20:00:00+00:00;687;renewable energy;2022-05-18
286;2022-05-18 20:00:00+00:00;2022-05-18 21:00:00+00:00;640;renewable energy;2022-05-18
287;2022-05-18 21:00:00+00:00;2022-05-18 22:00:00+00:00;517;renewable energy;2022-05-18
288;2022-05-18 22:00:00+00:00;2022-05-18 23:00:00+00:00;529;renewable energy;2022-05-18
289;2022-05-18 23:00:00+00:00;2022-05-19 00:00:00+00:00;415;renewable energy;2022-05-18
290;2022-05-19 00:00:00+00:00;2022-05-19 01:00:00+00:00;362;renewable energy;2022-05-19
291;2022-05-19 01:00:00+00:00;2022-05-19 02:00:00+00:00;398;renewable energy;2022-05-19
292;2022-05-19 02:00:00+00:00;2022-05-19 03:00:00+00:00;437;renewable energy;2022-05-19
293;2022-05-19 03:00:00+00:00;2022-05-19 04:00:00+00:00;355;renewable energy;2022-05-19
294;2022-05-19 04:00:00+00:00;2022-05-19 05:00:00+00:00;394;renewable energy;2022-05-19
295;2022-05-19 05:00:00+00:00;2022-05-19 06:00:00+00:00;394;renewable energy;2022-05-19
296;2022-05-19 06:00:00+00:00;2022-05-19 07:00:00+00:00;572;renewable energy;2022-05-19
297;2022-05-19 07:00:00+00:00;2022-05-19 08:00:00+00:00;527;renewable energy;2022-05-19
298;2022-05-19 08:00:00+00:00;2022-05-19 09:00:00+00:00;584;renewable energy;2022-05-19
299;2022-05-19 09:00:00+00:00;2022-05-19 10:00:00+00:00;514;renewable energy;2022-05-19
300;2022-05-19 10:00:00+00:00;2022-05-19 11:00:00+00:00;576;renewable energy;2022-05-19
301;2022-05-19 11:00:00+00:00;2022-05-19 12:00:00+00:00;566;renewable energy;2022-05-19
302;2022-05-19 12:00:00+00:00;2022-05-19 13:00:00+00:00;582;renewable energy;2022-05-19
303;2022-05-19 13:00:00+00:00;2022-05-19 14:00:00+00:00;717;renewable energy;2022-05-19
304;2022-05-19 14:00:00+00:00;2022-05-19 15:00:00+00:00;679;renewable energy;2022-05-19
305;2022-05-19 15:00:00+00:00;2022-05-19 16:00:00+00:00;634;renewable energy;2022-05-19
306;2022-05-19 16:00:00+00:00;2022-05-19 17:00:00+00:00;580;renewable energy;2022-05-19
307;2022-05-19 17:00:00+00:00;2022-05-19 18:00:00+00:00;676;renewable energy;2022-05-19
308;2022-05-19 18:00:00+00:00;2022-05-19 19:00:00+00:00;553;renewable energy;2022-05-19
309;2022-05-19 19:00:00+00:00;2022-05-19 20:00:00+00:00;600;renewable energy;2022-05-19
310;2022-05-19 20:00:00+00:00;2022-05-19 21:00:00+00:00;521;renewable energy;2022-05-19
311;2022-05-19 21:00:00+00:00;2022-05-19 22:00:00+00:00;490;renewable energy;2022-05-19
312;2022-05-19 22:00:00+00:00;2022-05-19 23:00:00+00:00;335;renewable energy;2022-05-19
313;2022-05-19 23:00:00+00:00;2022-05-20 00:00:00+00:00;474;renewable energy;2022-05-19
314;2022-05-20 00:00:00+00:00;2022-05-20 01:00:00+00:00;316;renewable energy;2022-05-20
315;2022-05-20 01:00:00+00:00;2022-05-20 02:00:00+00:00;354;renewable energy;2022-05-20
316;2022-05-20 02:00:00+00:00;2022-05-20 03:00:00+00:00;296;renewable energy;2022-05-20
317;2022-05-20 03:00:00+00:00;2022-05-20 04:00:00+00:00;247;renewable energy;2022-05-20
318;2022-05-20 04:00:00+00:00;2022-05-20 05:00:00+00:00;314;renewable energy;2022-05-20
319;2022-05-20 05:00:00+00:00;2022-05-20 06:00:00+00:00;352;renewable energy;2022-05-20
320;2022-05-20 06:00:00+00:00;2022-05-20 07:00:00+00:00;306;renewable energy;2022-05-20
321;2022-05-20 07:00:00+00:00;2022-05-20 08:00:00+00:00;353;renewable energy;2022-05-20
322;2022-05-20 08:00:00+00:00;2022-05-20 09:00:00+00:00;432;renewable energy;2022-05-20
323;2022-05-20 09:00:00+00:00;2022-05-20 10:00:00+00:00;430;renewable energy;2022-05-20
324;2022-05-20 10:00:00+00:00;2022-05-20 11:00:00+00:00;529;renewable energy;2022-05-20
325;2022-05-20 11:00:00+00:00;2022-05-20 12:00:00+00:00;520;renewable energy;2022-05-20
326;2022-05-20 12:00:00+00:00;2022-05-20 13:00:00+00:00;789;renewable energy;2022-05-20
327;2022-05-20 13:00:00+00:00;2022-05-20 14:00:00+00:00;574;renewable energy;2022-05-20
328;2022-05-20 14:00:00+00:00;2022-05-20 15:00:00+00:00;847;renewable energy;2022-05-20
329;2022-05-20 15:00:00+00:00;2022-05-20 16:00:00+00:00;628;renewable energy;2022-05-20
330;2022-05-20 16:00:00+00:00;2022-05-20 17:00:00+00:00;582;renewable energy;2022-05-20
331;2022-05-20 17:00:00+00:00;2022-05-20 18:00:00+00:00;665;renewable energy;2022-05-20
332;2022-05-20 18:00:00+00:00;2022-05-20 19:00:00+00:00;572;renewable energy;2022-05-20
333;2022-05-20 19:00:00+00:00;2022-05-20 20:00:00+00:00;320;renewable energy;2022-05-20
334;2022-05-20 20:00:00+00:00;2022-05-20 21:00:00+00:00;392;renewable energy;2022-05-20
335;2022-05-20 21:00:00+00:00;2022-05-20 22:00:00+00:00;342;renewable energy;2022-05-20
336;2022-05-20 22:00:00+00:00;2022-05-20 23:00:00+00:00;341;renewable energy;2022-05-20
337;2022-05-20 23:00:00+00:00;2022-05-20 23:51:19+00:00;236;renewable energy;2022-05-20
338;2022-05-13 23:51:19+00:00;2022-05-14 00:00:00+00:00;4;sustainable energy;2022-05-13
339;2022-05-14 00:00:00+00:00;2022-05-14 01:00:00+00:00;38;sustainable energy;2022-05-14
340;2022-05-14 01:00:00+00:00;2022-05-14 02:00:00+00:00;49;sustainable energy;2022-05-14
341;2022-05-14 02:00:00+00:00;2022-05-14 03:00:00+00:00;43;sustainable energy;2022-05-14
342;2022-05-14 03:00:00+00:00;2022-05-14 04:00:00+00:00;52;sustainable energy;2022-05-14
343;2022-05-14 04:00:00+00:00;2022-05-14 05:00:00+00:00;42;sustainable energy;2022-05-14
344;2022-05-14 05:00:00+00:00;2022-05-14 06:00:00+00:00;36;sustainable energy;2022-05-14
345;2022-05-14 06:00:00+00:00;2022-05-14 07:00:00+00:00;47;sustainable energy;2022-05-14
346;2022-05-14 07:00:00+00:00;2022-05-14 08:00:00+00:00;48;sustainable energy;2022-05-14
347;2022-05-14 08:00:00+00:00;2022-05-14 09:00:00+00:00;42;sustainable energy;2022-05-14
348;2022-05-14 09:00:00+00:00;2022-05-14 10:00:00+00:00;54;sustainable energy;2022-05-14
349;2022-05-14 10:00:00+00:00;2022-05-14 11:00:00+00:00;71;sustainable energy;2022-05-14
350;2022-05-14 11:00:00+00:00;2022-05-14 12:00:00+00:00;77;sustainable energy;2022-05-14
351;2022-05-14 12:00:00+00:00;2022-05-14 13:00:00+00:00;74;sustainable energy;2022-05-14
352;2022-05-14 13:00:00+00:00;2022-05-14 14:00:00+00:00;66;sustainable energy;2022-05-14
353;2022-05-14 14:00:00+00:00;2022-05-14 15:00:00+00:00;87;sustainable energy;2022-05-14
354;2022-05-14 15:00:00+00:00;2022-05-14 16:00:00+00:00;76;sustainable energy;2022-05-14
355;2022-05-14 16:00:00+00:00;2022-05-14 17:00:00+00:00;61;sustainable energy;2022-05-14
356;2022-05-14 17:00:00+00:00;2022-05-14 18:00:00+00:00;66;sustainable energy;2022-05-14
357;2022-05-14 18:00:00+00:00;2022-05-14 19:00:00+00:00;61;sustainable energy;2022-05-14
358;2022-05-14 19:00:00+00:00;2022-05-14 20:00:00+00:00;55;sustainable energy;2022-05-14
359;2022-05-14 20:00:00+00:00;2022-05-14 21:00:00+00:00;33;sustainable energy;2022-05-14
360;2022-05-14 21:00:00+00:00;2022-05-14 22:00:00+00:00;34;sustainable energy;2022-05-14
361;2022-05-14 22:00:00+00:00;2022-05-14 23:00:00+00:00;42;sustainable energy;2022-05-14
362;2022-05-14 23:00:00+00:00;2022-05-15 00:00:00+00:00;34;sustainable energy;2022-05-14
363;2022-05-15 00:00:00+00:00;2022-05-15 01:00:00+00:00;18;sustainable energy;2022-05-15
364;2022-05-15 01:00:00+00:00;2022-05-15 02:00:00+00:00;22;sustainable energy;2022-05-15
365;2022-05-15 02:00:00+00:00;2022-05-15 03:00:00+00:00;31;sustainable energy;2022-05-15
366;2022-05-15 03:00:00+00:00;2022-05-15 04:00:00+00:00;16;sustainable energy;2022-05-15
367;2022-05-15 04:00:00+00:00;2022-05-15 05:00:00+00:00;25;sustainable energy;2022-05-15
368;2022-05-15 05:00:00+00:00;2022-05-15 06:00:00+00:00;20;sustainable energy;2022-05-15
369;2022-05-15 06:00:00+00:00;2022-05-15 07:00:00+00:00;32;sustainable energy;2022-05-15
370;2022-05-15 07:00:00+00:00;2022-05-15 08:00:00+00:00;25;sustainable energy;2022-05-15
371;2022-05-15 08:00:00+00:00;2022-05-15 09:00:00+00:00;34;sustainable energy;2022-05-15
372;2022-05-15 09:00:00+00:00;2022-05-15 10:00:00+00:00;140;sustainable energy;2022-05-15
373;2022-05-15 10:00:00+00:00;2022-05-15 11:00:00+00:00;147;sustainable energy;2022-05-15
374;2022-05-15 11:00:00+00:00;2022-05-15 12:00:00+00:00;128;sustainable energy;2022-05-15
375;2022-05-15 12:00:00+00:00;2022-05-15 13:00:00+00:00;120;sustainable energy;2022-05-15
376;2022-05-15 13:00:00+00:00;2022-05-15 14:00:00+00:00;109;sustainable energy;2022-05-15
377;2022-05-15 14:00:00+00:00;2022-05-15 15:00:00+00:00;123;sustainable energy;2022-05-15
378;2022-05-15 15:00:00+00:00;2022-05-15 16:00:00+00:00;124;sustainable energy;2022-05-15
379;2022-05-15 16:00:00+00:00;2022-05-15 17:00:00+00:00;148;sustainable energy;2022-05-15
380;2022-05-15 17:00:00+00:00;2022-05-15 18:00:00+00:00;52;sustainable energy;2022-05-15
381;2022-05-15 18:00:00+00:00;2022-05-15 19:00:00+00:00;50;sustainable energy;2022-05-15
382;2022-05-15 19:00:00+00:00;2022-05-15 20:00:00+00:00;111;sustainable energy;2022-05-15
383;2022-05-15 20:00:00+00:00;2022-05-15 21:00:00+00:00;104;sustainable energy;2022-05-15
384;2022-05-15 21:00:00+00:00;2022-05-15 22:00:00+00:00;78;sustainable energy;2022-05-15
385;2022-05-15 22:00:00+00:00;2022-05-15 23:00:00+00:00;89;sustainable energy;2022-05-15
386;2022-05-15 23:00:00+00:00;2022-05-16 00:00:00+00:00;68;sustainable energy;2022-05-15
387;2022-05-16 00:00:00+00:00;2022-05-16 01:00:00+00:00;42;sustainable energy;2022-05-16
388;2022-05-16 01:00:00+00:00;2022-05-16 02:00:00+00:00;50;sustainable energy;2022-05-16
389;2022-05-16 02:00:00+00:00;2022-05-16 03:00:00+00:00;67;sustainable energy;2022-05-16
390;2022-05-16 03:00:00+00:00;2022-05-16 04:00:00+00:00;59;sustainable energy;2022-05-16
391;2022-05-16 04:00:00+00:00;2022-05-16 05:00:00+00:00;60;sustainable energy;2022-05-16
392;2022-05-16 05:00:00+00:00;2022-05-16 06:00:00+00:00;66;sustainable energy;2022-05-16
393;2022-05-16 06:00:00+00:00;2022-05-16 07:00:00+00:00;84;sustainable energy;2022-05-16
394;2022-05-16 07:00:00+00:00;2022-05-16 08:00:00+00:00;121;sustainable energy;2022-05-16
395;2022-05-16 08:00:00+00:00;2022-05-16 09:00:00+00:00;100;sustainable energy;2022-05-16
396;2022-05-16 09:00:00+00:00;2022-05-16 10:00:00+00:00;117;sustainable energy;2022-05-16
397;2022-05-16 10:00:00+00:00;2022-05-16 11:00:00+00:00;143;sustainable energy;2022-05-16
398;2022-05-16 11:00:00+00:00;2022-05-16 12:00:00+00:00;115;sustainable energy;2022-05-16
399;2022-05-16 12:00:00+00:00;2022-05-16 13:00:00+00:00;99;sustainable energy;2022-05-16
400;2022-05-16 13:00:00+00:00;2022-05-16 14:00:00+00:00;145;sustainable energy;2022-05-16
401;2022-05-16 14:00:00+00:00;2022-05-16 15:00:00+00:00;139;sustainable energy;2022-05-16
402;2022-05-16 15:00:00+00:00;2022-05-16 16:00:00+00:00;125;sustainable energy;2022-05-16
403;2022-05-16 16:00:00+00:00;2022-05-16 17:00:00+00:00;151;sustainable energy;2022-05-16
404;2022-05-16 17:00:00+00:00;2022-05-16 18:00:00+00:00;114;sustainable energy;2022-05-16
405;2022-05-16 18:00:00+00:00;2022-05-16 19:00:00+00:00;136;sustainable energy;2022-05-16
406;2022-05-16 19:00:00+00:00;2022-05-16 20:00:00+00:00;101;sustainable energy;2022-05-16
407;2022-05-16 20:00:00+00:00;2022-05-16 21:00:00+00:00;117;sustainable energy;2022-05-16
408;2022-05-16 21:00:00+00:00;2022-05-16 22:00:00+00:00;58;sustainable energy;2022-05-16
409;2022-05-16 22:00:00+00:00;2022-05-16 23:00:00+00:00;49;sustainable energy;2022-05-16
410;2022-05-16 23:00:00+00:00;2022-05-17 00:00:00+00:00;26;sustainable energy;2022-05-16
411;2022-05-17 00:00:00+00:00;2022-05-17 01:00:00+00:00;53;sustainable energy;2022-05-17
412;2022-05-17 01:00:00+00:00;2022-05-17 02:00:00+00:00;59;sustainable energy;2022-05-17
413;2022-05-17 02:00:00+00:00;2022-05-17 03:00:00+00:00;49;sustainable energy;2022-05-17
414;2022-05-17 03:00:00+00:00;2022-05-17 04:00:00+00:00;29;sustainable energy;2022-05-17
415;2022-05-17 04:00:00+00:00;2022-05-17 05:00:00+00:00;60;sustainable energy;2022-05-17
416;2022-05-17 05:00:00+00:00;2022-05-17 06:00:00+00:00;91;sustainable energy;2022-05-17
417;2022-05-17 06:00:00+00:00;2022-05-17 07:00:00+00:00;88;sustainable energy;2022-05-17
418;2022-05-17 07:00:00+00:00;2022-05-17 08:00:00+00:00;104;sustainable energy;2022-05-17
419;2022-05-17 08:00:00+00:00;2022-05-17 09:00:00+00:00;163;sustainable energy;2022-05-17
420;2022-05-17 09:00:00+00:00;2022-05-17 10:00:00+00:00;200;sustainable energy;2022-05-17
421;2022-05-17 10:00:00+00:00;2022-05-17 11:00:00+00:00;233;sustainable energy;2022-05-17
422;2022-05-17 11:00:00+00:00;2022-05-17 12:00:00+00:00;172;sustainable energy;2022-05-17
423;2022-05-17 12:00:00+00:00;2022-05-17 13:00:00+00:00;155;sustainable energy;2022-05-17
424;2022-05-17 13:00:00+00:00;2022-05-17 14:00:00+00:00;183;sustainable energy;2022-05-17
425;2022-05-17 14:00:00+00:00;2022-05-17 15:00:00+00:00;189;sustainable energy;2022-05-17
426;2022-05-17 15:00:00+00:00;2022-05-17 16:00:00+00:00;169;sustainable energy;2022-05-17
427;2022-05-17 16:00:00+00:00;2022-05-17 17:00:00+00:00;152;sustainable energy;2022-05-17
428;2022-05-17 17:00:00+00:00;2022-05-17 18:00:00+00:00;121;sustainable energy;2022-05-17
429;2022-05-17 18:00:00+00:00;2022-05-17 19:00:00+00:00;118;sustainable energy;2022-05-17
430;2022-05-17 19:00:00+00:00;2022-05-17 20:00:00+00:00;128;sustainable energy;2022-05-17
431;2022-05-17 20:00:00+00:00;2022-05-17 21:00:00+00:00;93;sustainable energy;2022-05-17
432;2022-05-17 21:00:00+00:00;2022-05-17 22:00:00+00:00;79;sustainable energy;2022-05-17
433;2022-05-17 22:00:00+00:00;2022-05-17 23:00:00+00:00;44;sustainable energy;2022-05-17
434;2022-05-17 23:00:00+00:00;2022-05-18 00:00:00+00:00;112;sustainable energy;2022-05-17
435;2022-05-18 00:00:00+00:00;2022-05-18 01:00:00+00:00;44;sustainable energy;2022-05-18
436;2022-05-18 01:00:00+00:00;2022-05-18 02:00:00+00:00;50;sustainable energy;2022-05-18
437;2022-05-18 02:00:00+00:00;2022-05-18 03:00:00+00:00;39;sustainable energy;2022-05-18
438;2022-05-18 03:00:00+00:00;2022-05-18 04:00:00+00:00;66;sustainable energy;2022-05-18
439;2022-05-18 04:00:00+00:00;2022-05-18 05:00:00+00:00;181;sustainable energy;2022-05-18
440;2022-05-18 05:00:00+00:00;2022-05-18 06:00:00+00:00;115;sustainable energy;2022-05-18
441;2022-05-18 06:00:00+00:00;2022-05-18 07:00:00+00:00;149;sustainable energy;2022-05-18
442;2022-05-18 07:00:00+00:00;2022-05-18 08:00:00+00:00;179;sustainable energy;2022-05-18
443;2022-05-18 08:00:00+00:00;2022-05-18 09:00:00+00:00;157;sustainable energy;2022-05-18
444;2022-05-18 09:00:00+00:00;2022-05-18 10:00:00+00:00;234;sustainable energy;2022-05-18
445;2022-05-18 10:00:00+00:00;2022-05-18 11:00:00+00:00;167;sustainable energy;2022-05-18
446;2022-05-18 11:00:00+00:00;2022-05-18 12:00:00+00:00;192;sustainable energy;2022-05-18
447;2022-05-18 12:00:00+00:00;2022-05-18 13:00:00+00:00;196;sustainable energy;2022-05-18
448;2022-05-18 13:00:00+00:00;2022-05-18 14:00:00+00:00;301;sustainable energy;2022-05-18
449;2022-05-18 14:00:00+00:00;2022-05-18 15:00:00+00:00;257;sustainable energy;2022-05-18
450;2022-05-18 15:00:00+00:00;2022-05-18 16:00:00+00:00;255;sustainable energy;2022-05-18
451;2022-05-18 16:00:00+00:00;2022-05-18 17:00:00+00:00;285;sustainable energy;2022-05-18
452;2022-05-18 17:00:00+00:00;2022-05-18 18:00:00+00:00;255;sustainable energy;2022-05-18
453;2022-05-18 18:00:00+00:00;2022-05-18 19:00:00+00:00;219;sustainable energy;2022-05-18
454;2022-05-18 19:00:00+00:00;2022-05-18 20:00:00+00:00;207;sustainable energy;2022-05-18
455;2022-05-18 20:00:00+00:00;2022-05-18 21:00:00+00:00;214;sustainable energy;2022-05-18
456;2022-05-18 21:00:00+00:00;2022-05-18 22:00:00+00:00;151;sustainable energy;2022-05-18
457;2022-05-18 22:00:00+00:00;2022-05-18 23:00:00+00:00;182;sustainable energy;2022-05-18
458;2022-05-18 23:00:00+00:00;2022-05-19 00:00:00+00:00;99;sustainable energy;2022-05-18
459;2022-05-19 00:00:00+00:00;2022-05-19 01:00:00+00:00;100;sustainable energy;2022-05-19
460;2022-05-19 01:00:00+00:00;2022-05-19 02:00:00+00:00;101;sustainable energy;2022-05-19
461;2022-05-19 02:00:00+00:00;2022-05-19 03:00:00+00:00;112;sustainable energy;2022-05-19
462;2022-05-19 03:00:00+00:00;2022-05-19 04:00:00+00:00;98;sustainable energy;2022-05-19
463;2022-05-19 04:00:00+00:00;2022-05-19 05:00:00+00:00;97;sustainable energy;2022-05-19
464;2022-05-19 05:00:00+00:00;2022-05-19 06:00:00+00:00;107;sustainable energy;2022-05-19
465;2022-05-19 06:00:00+00:00;2022-05-19 07:00:00+00:00;158;sustainable energy;2022-05-19
466;2022-05-19 07:00:00+00:00;2022-05-19 08:00:00+00:00;182;sustainable energy;2022-05-19
467;2022-05-19 08:00:00+00:00;2022-05-19 09:00:00+00:00;190;sustainable energy;2022-05-19
468;2022-05-19 09:00:00+00:00;2022-05-19 10:00:00+00:00;146;sustainable energy;2022-05-19
469;2022-05-19 10:00:00+00:00;2022-05-19 11:00:00+00:00;206;sustainable energy;2022-05-19
470;2022-05-19 11:00:00+00:00;2022-05-19 12:00:00+00:00;214;sustainable energy;2022-05-19
471;2022-05-19 12:00:00+00:00;2022-05-19 13:00:00+00:00;226;sustainable energy;2022-05-19
472;2022-05-19 13:00:00+00:00;2022-05-19 14:00:00+00:00;221;sustainable energy;2022-05-19
473;2022-05-19 14:00:00+00:00;2022-05-19 15:00:00+00:00;225;sustainable energy;2022-05-19
474;2022-05-19 15:00:00+00:00;2022-05-19 16:00:00+00:00;183;sustainable energy;2022-05-19
475;2022-05-19 16:00:00+00:00;2022-05-19 17:00:00+00:00;188;sustainable energy;2022-05-19
476;2022-05-19 17:00:00+00:00;2022-05-19 18:00:00+00:00;173;sustainable energy;2022-05-19
477;2022-05-19 18:00:00+00:00;2022-05-19 19:00:00+00:00;177;sustainable energy;2022-05-19
478;2022-05-19 19:00:00+00:00;2022-05-19 20:00:00+00:00;158;sustainable energy;2022-05-19
479;2022-05-19 20:00:00+00:00;2022-05-19 21:00:00+00:00;178;sustainable energy;2022-05-19
480;2022-05-19 21:00:00+00:00;2022-05-19 22:00:00+00:00;122;sustainable energy;2022-05-19
481;2022-05-19 22:00:00+00:00;2022-05-19 23:00:00+00:00;132;sustainable energy;2022-05-19
482;2022-05-19 23:00:00+00:00;2022-05-20 00:00:00+00:00;93;sustainable energy;2022-05-19
483;2022-05-20 00:00:00+00:00;2022-05-20 01:00:00+00:00;71;sustainable energy;2022-05-20
484;2022-05-20 01:00:00+00:00;2022-05-20 02:00:00+00:00;99;sustainable energy;2022-05-20
485;2022-05-20 02:00:00+00:00;2022-05-20 03:00:00+00:00;108;sustainable energy;2022-05-20
486;2022-05-20 03:00:00+00:00;2022-05-20 04:00:00+00:00;68;sustainable energy;2022-05-20
487;2022-05-20 04:00:00+00:00;2022-05-20 05:00:00+00:00;65;sustainable energy;2022-05-20
488;2022-05-20 05:00:00+00:00;2022-05-20 06:00:00+00:00;68;sustainable energy;2022-05-20
489;2022-05-20 06:00:00+00:00;2022-05-20 07:00:00+00:00;85;sustainable energy;2022-05-20
490;2022-05-20 07:00:00+00:00;2022-05-20 08:00:00+00:00;95;sustainable energy;2022-05-20
491;2022-05-20 08:00:00+00:00;2022-05-20 09:00:00+00:00;97;sustainable energy;2022-05-20
492;2022-05-20 09:00:00+00:00;2022-05-20 10:00:00+00:00;93;sustainable energy;2022-05-20
493;2022-05-20 10:00:00+00:00;2022-05-20 11:00:00+00:00;92;sustainable energy;2022-05-20
494;2022-05-20 11:00:00+00:00;2022-05-20 12:00:00+00:00;120;sustainable energy;2022-05-20
495;2022-05-20 12:00:00+00:00;2022-05-20 13:00:00+00:00;143;sustainable energy;2022-05-20
496;2022-05-20 13:00:00+00:00;2022-05-20 14:00:00+00:00;181;sustainable energy;2022-05-20
497;2022-05-20 14:00:00+00:00;2022-05-20 15:00:00+00:00;157;sustainable energy;2022-05-20
498;2022-05-20 15:00:00+00:00;2022-05-20 16:00:00+00:00;226;sustainable energy;2022-05-20
499;2022-05-20 16:00:00+00:00;2022-05-20 17:00:00+00:00;208;sustainable energy;2022-05-20
500;2022-05-20 17:00:00+00:00;2022-05-20 18:00:00+00:00;176;sustainable energy;2022-05-20
501;2022-05-20 18:00:00+00:00;2022-05-20 19:00:00+00:00;164;sustainable energy;2022-05-20
502;2022-05-20 19:00:00+00:00;2022-05-20 20:00:00+00:00;123;sustainable energy;2022-05-20
503;2022-05-20 20:00:00+00:00;2022-05-20 21:00:00+00:00;112;sustainable energy;2022-05-20
504;2022-05-20 21:00:00+00:00;2022-05-20 22:00:00+00:00;78;sustainable energy;2022-05-20
505;2022-05-20 22:00:00+00:00;2022-05-20 23:00:00+00:00;112;sustainable energy;2022-05-20
506;2022-05-20 23:00:00+00:00;2022-05-20 23:51:19+00:00;77;sustainable energy;2022-05-20
507;2022-05-13 23:51:20+00:00;2022-05-14 00:00:00+00:00;16;energy efficiency;2022-05-13
508;2022-05-14 00:00:00+00:00;2022-05-14 01:00:00+00:00;62;energy efficiency;2022-05-14
509;2022-05-14 01:00:00+00:00;2022-05-14 02:00:00+00:00;77;energy efficiency;2022-05-14
510;2022-05-14 02:00:00+00:00;2022-05-14 03:00:00+00:00;55;energy efficiency;2022-05-14
511;2022-05-14 03:00:00+00:00;2022-05-14 04:00:00+00:00;290;energy efficiency;2022-05-14
512;2022-05-14 04:00:00+00:00;2022-05-14 05:00:00+00:00;284;energy efficiency;2022-05-14
513;2022-05-14 05:00:00+00:00;2022-05-14 06:00:00+00:00;150;energy efficiency;2022-05-14
514;2022-05-14 06:00:00+00:00;2022-05-14 07:00:00+00:00;124;energy efficiency;2022-05-14
515;2022-05-14 07:00:00+00:00;2022-05-14 08:00:00+00:00;160;energy efficiency;2022-05-14
516;2022-05-14 08:00:00+00:00;2022-05-14 09:00:00+00:00;194;energy efficiency;2022-05-14
517;2022-05-14 09:00:00+00:00;2022-05-14 10:00:00+00:00;206;energy efficiency;2022-05-14
518;2022-05-14 10:00:00+00:00;2022-05-14 11:00:00+00:00;196;energy efficiency;2022-05-14
519;2022-05-14 11:00:00+00:00;2022-05-14 12:00:00+00:00;214;energy efficiency;2022-05-14
520;2022-05-14 12:00:00+00:00;2022-05-14 13:00:00+00:00;244;energy efficiency;2022-05-14
521;2022-05-14 13:00:00+00:00;2022-05-14 14:00:00+00:00;252;energy efficiency;2022-05-14
522;2022-05-14 14:00:00+00:00;2022-05-14 15:00:00+00:00;259;energy efficiency;2022-05-14
523;2022-05-14 15:00:00+00:00;2022-05-14 16:00:00+00:00;227;energy efficiency;2022-05-14
524;2022-05-14 16:00:00+00:00;2022-05-14 17:00:00+00:00;205;energy efficiency;2022-05-14
525;2022-05-14 17:00:00+00:00;2022-05-14 18:00:00+00:00;168;energy efficiency;2022-05-14
526;2022-05-14 18:00:00+00:00;2022-05-14 19:00:00+00:00;142;energy efficiency;2022-05-14
527;2022-05-14 19:00:00+00:00;2022-05-14 20:00:00+00:00;136;energy efficiency;2022-05-14
528;2022-05-14 20:00:00+00:00;2022-05-14 21:00:00+00:00;135;energy efficiency;2022-05-14
529;2022-05-14 21:00:00+00:00;2022-05-14 22:00:00+00:00;123;energy efficiency;2022-05-14
530;2022-05-14 22:00:00+00:00;2022-05-14 23:00:00+00:00;126;energy efficiency;2022-05-14
531;2022-05-14 23:00:00+00:00;2022-05-15 00:00:00+00:00;95;energy efficiency;2022-05-14
532;2022-05-15 00:00:00+00:00;2022-05-15 01:00:00+00:00;70;energy efficiency;2022-05-15
533;2022-05-15 01:00:00+00:00;2022-05-15 02:00:00+00:00;44;energy efficiency;2022-05-15
534;2022-05-15 02:00:00+00:00;2022-05-15 03:00:00+00:00;58;energy efficiency;2022-05-15
535;2022-05-15 03:00:00+00:00;2022-05-15 04:00:00+00:00;62;energy efficiency;2022-05-15
536;2022-05-15 04:00:00+00:00;2022-05-15 05:00:00+00:00;28;energy efficiency;2022-05-15
537;2022-05-15 05:00:00+00:00;2022-05-15 06:00:00+00:00;26;energy efficiency;2022-05-15
538;2022-05-15 06:00:00+00:00;2022-05-15 07:00:00+00:00;30;energy efficiency;2022-05-15
539;2022-05-15 07:00:00+00:00;2022-05-15 08:00:00+00:00;36;energy efficiency;2022-05-15
540;2022-05-15 08:00:00+00:00;2022-05-15 09:00:00+00:00;37;energy efficiency;2022-05-15
541;2022-05-15 09:00:00+00:00;2022-05-15 10:00:00+00:00;31;energy efficiency;2022-05-15
542;2022-05-15 10:00:00+00:00;2022-05-15 11:00:00+00:00;45;energy efficiency;2022-05-15
543;2022-05-15 11:00:00+00:00;2022-05-15 12:00:00+00:00;50;energy efficiency;2022-05-15
544;2022-05-15 12:00:00+00:00;2022-05-15 13:00:00+00:00;77;energy efficiency;2022-05-15
545;2022-05-15 13:00:00+00:00;2022-05-15 14:00:00+00:00;81;energy efficiency;2022-05-15
546;2022-05-15 14:00:00+00:00;2022-05-15 15:00:00+00:00;81;energy efficiency;2022-05-15
