;start_date;end_date;counts;keywords;date
275;2022-05-28 08:00:00+00:00;2022-05-28 09:00:00+00:00;240;renewable energy;2022-05-28
276;2022-05-28 09:00:00+00:00;2022-05-28 10:00:00+00:00;265;renewable energy;2022-05-28
277;2022-05-28 10:00:00+00:00;2022-05-28 11:00:00+00:00;279;renewable energy;2022-05-28
278;2022-05-28 11:00:00+00:00;2022-05-28 12:00:00+00:00;262;renewable energy;2022-05-28
279;2022-05-28 12:00:00+00:00;2022-05-28 13:00:00+00:00;369;renewable energy;2022-05-28
280;2022-05-28 13:00:00+00:00;2022-05-28 14:00:00+00:00;427;renewable energy;2022-05-28
281;2022-05-28 14:00:00+00:00;2022-05-28 15:00:00+00:00;295;renewable energy;2022-05-28
282;2022-05-28 15:00:00+00:00;2022-05-28 16:00:00+00:00;350;renewable energy;2022-05-28
283;2022-05-28 16:00:00+00:00;2022-05-28 17:00:00+00:00;357;renewable energy;2022-05-28
284;2022-05-28 17:00:00+00:00;2022-05-28 18:00:00+00:00;274;renewable energy;2022-05-28
285;2022-05-28 18:00:00+00:00;2022-05-28 19:00:00+00:00;768;renewable energy;2022-05-28
286;2022-05-28 19:00:00+00:00;2022-05-28 20:00:00+00:00;293;renewable energy;2022-05-28
287;2022-05-28 20:00:00+00:00;2022-05-28 21:00:00+00:00;314;renewable energy;2022-05-28
288;2022-05-28 21:00:00+00:00;2022-05-28 22:00:00+00:00;220;renewable energy;2022-05-28
289;2022-05-28 22:00:00+00:00;2022-05-28 23:00:00+00:00;210;renewable energy;2022-05-28
290;2022-05-28 23:00:00+00:00;2022-05-29 00:00:00+00:00;174;renewable energy;2022-05-28
291;2022-05-29 00:00:00+00:00;2022-05-29 01:00:00+00:00;170;renewable energy;2022-05-29
292;2022-05-29 01:00:00+00:00;2022-05-29 02:00:00+00:00;185;renewable energy;2022-05-29
293;2022-05-29 02:00:00+00:00;2022-05-29 03:00:00+00:00;194;renewable energy;2022-05-29
294;2022-05-29 03:00:00+00:00;2022-05-29 04:00:00+00:00;255;renewable energy;2022-05-29
295;2022-05-29 04:00:00+00:00;2022-05-29 05:00:00+00:00;199;renewable energy;2022-05-29
296;2022-05-29 05:00:00+00:00;2022-05-29 06:00:00+00:00;259;renewable energy;2022-05-29
297;2022-05-29 06:00:00+00:00;2022-05-29 07:00:00+00:00;243;renewable energy;2022-05-29
298;2022-05-29 07:00:00+00:00;2022-05-29 08:00:00+00:00;309;renewable energy;2022-05-29
299;2022-05-29 08:00:00+00:00;2022-05-29 09:00:00+00:00;303;renewable energy;2022-05-29
300;2022-05-29 09:00:00+00:00;2022-05-29 10:00:00+00:00;232;renewable energy;2022-05-29
301;2022-05-29 10:00:00+00:00;2022-05-29 11:00:00+00:00;260;renewable energy;2022-05-29
302;2022-05-29 11:00:00+00:00;2022-05-29 12:00:00+00:00;206;renewable energy;2022-05-29
303;2022-05-29 12:00:00+00:00;2022-05-29 13:00:00+00:00;466;renewable energy;2022-05-29
304;2022-05-29 13:00:00+00:00;2022-05-29 14:00:00+00:00;672;renewable energy;2022-05-29
305;2022-05-29 14:00:00+00:00;2022-05-29 15:00:00+00:00;447;renewable energy;2022-05-29
306;2022-05-29 15:00:00+00:00;2022-05-29 16:00:00+00:00;441;renewable energy;2022-05-29
307;2022-05-29 16:00:00+00:00;2022-05-29 17:00:00+00:00;309;renewable energy;2022-05-29
308;2022-05-29 17:00:00+00:00;2022-05-29 18:00:00+00:00;530;renewable energy;2022-05-29
309;2022-05-29 18:00:00+00:00;2022-05-29 19:00:00+00:00;846;renewable energy;2022-05-29
310;2022-05-29 19:00:00+00:00;2022-05-29 20:00:00+00:00;1018;renewable energy;2022-05-29
311;2022-05-29 20:00:00+00:00;2022-05-29 21:00:00+00:00;1267;renewable energy;2022-05-29
312;2022-05-29 21:00:00+00:00;2022-05-29 22:00:00+00:00;751;renewable energy;2022-05-29
313;2022-05-29 22:00:00+00:00;2022-05-29 23:00:00+00:00;598;renewable energy;2022-05-29
314;2022-05-29 23:00:00+00:00;2022-05-30 00:00:00+00:00;498;renewable energy;2022-05-29
315;2022-05-30 00:00:00+00:00;2022-05-30 01:00:00+00:00;484;renewable energy;2022-05-30
316;2022-05-30 01:00:00+00:00;2022-05-30 02:00:00+00:00;484;renewable energy;2022-05-30
317;2022-05-30 02:00:00+00:00;2022-05-30 03:00:00+00:00;385;renewable energy;2022-05-30
318;2022-05-30 03:00:00+00:00;2022-05-30 04:00:00+00:00;401;renewable energy;2022-05-30
319;2022-05-30 04:00:00+00:00;2022-05-30 05:00:00+00:00;761;renewable energy;2022-05-30
320;2022-05-30 05:00:00+00:00;2022-05-30 06:00:00+00:00;874;renewable energy;2022-05-30
321;2022-05-30 06:00:00+00:00;2022-05-30 07:00:00+00:00;740;renewable energy;2022-05-30
322;2022-05-30 07:00:00+00:00;2022-05-30 08:00:00+00:00;963;renewable energy;2022-05-30
323;2022-05-30 08:00:00+00:00;2022-05-30 09:00:00+00:00;808;renewable energy;2022-05-30
324;2022-05-30 09:00:00+00:00;2022-05-30 10:00:00+00:00;1071;renewable energy;2022-05-30
325;2022-05-30 10:00:00+00:00;2022-05-30 11:00:00+00:00;611;renewable energy;2022-05-30
326;2022-05-30 11:00:00+00:00;2022-05-30 12:00:00+00:00;705;renewable energy;2022-05-30
327;2022-05-30 12:00:00+00:00;2022-05-30 13:00:00+00:00;676;renewable energy;2022-05-30
328;2022-05-30 13:00:00+00:00;2022-05-30 14:00:00+00:00;599;renewable energy;2022-05-30
329;2022-05-30 14:00:00+00:00;2022-05-30 15:00:00+00:00;763;renewable energy;2022-05-30
330;2022-05-30 15:00:00+00:00;2022-05-30 16:00:00+00:00;722;renewable energy;2022-05-30
331;2022-05-30 16:00:00+00:00;2022-05-30 17:00:00+00:00;800;renewable energy;2022-05-30
332;2022-05-30 17:00:00+00:00;2022-05-30 18:00:00+00:00;506;renewable energy;2022-05-30
333;2022-05-30 18:00:00+00:00;2022-05-30 19:00:00+00:00;772;renewable energy;2022-05-30
334;2022-05-30 19:00:00+00:00;2022-05-30 20:00:00+00:00;479;renewable energy;2022-05-30
335;2022-05-30 20:00:00+00:00;2022-05-30 21:00:00+00:00;445;renewable energy;2022-05-30
336;2022-05-30 21:00:00+00:00;2022-05-30 22:00:00+00:00;486;renewable energy;2022-05-30
337;2022-05-30 22:00:00+00:00;2022-05-30 22:55:43+00:00;587;renewable energy;2022-05-30
338;2022-05-23 22:55:43+00:00;2022-05-23 23:00:00+00:00;4;sustainable energy;2022-05-23
339;2022-05-23 23:00:00+00:00;2022-05-24 00:00:00+00:00;47;sustainable energy;2022-05-23
340;2022-05-24 00:00:00+00:00;2022-05-24 01:00:00+00:00;42;sustainable energy;2022-05-24
341;2022-05-24 01:00:00+00:00;2022-05-24 02:00:00+00:00;49;sustainable energy;2022-05-24
342;2022-05-24 02:00:00+00:00;2022-05-24 03:00:00+00:00;38;sustainable energy;2022-05-24
343;2022-05-24 03:00:00+00:00;2022-05-24 04:00:00+00:00;35;sustainable energy;2022-05-24
344;2022-05-24 04:00:00+00:00;2022-05-24 05:00:00+00:00;57;sustainable energy;2022-05-24
345;2022-05-24 05:00:00+00:00;2022-05-24 06:00:00+00:00;55;sustainable energy;2022-05-24
346;2022-05-24 06:00:00+00:00;2022-05-24 07:00:00+00:00;60;sustainable energy;2022-05-24
347;2022-05-24 07:00:00+00:00;2022-05-24 08:00:00+00:00;80;sustainable energy;2022-05-24
348;2022-05-24 08:00:00+00:00;2022-05-24 09:00:00+00:00;96;sustainable energy;2022-05-24
349;2022-05-24 09:00:00+00:00;2022-05-24 10:00:00+00:00;117;sustainable energy;2022-05-24
350;2022-05-24 10:00:00+00:00;2022-05-24 11:00:00+00:00;115;sustainable energy;2022-05-24
351;2022-05-24 11:00:00+00:00;2022-05-24 12:00:00+00:00;116;sustainable energy;2022-05-24
352;2022-05-24 12:00:00+00:00;2022-05-24 13:00:00+00:00;144;sustainable energy;2022-05-24
353;2022-05-24 13:00:00+00:00;2022-05-24 14:00:00+00:00;136;sustainable energy;2022-05-24
354;2022-05-24 14:00:00+00:00;2022-05-24 15:00:00+00:00;150;sustainable energy;2022-05-24
355;2022-05-24 15:00:00+00:00;2022-05-24 16:00:00+00:00;155;sustainable energy;2022-05-24
356;2022-05-24 16:00:00+00:00;2022-05-24 17:00:00+00:00;247;sustainable energy;2022-05-24
357;2022-05-24 17:00:00+00:00;2022-05-24 18:00:00+00:00;189;sustainable energy;2022-05-24
358;2022-05-24 18:00:00+00:00;2022-05-24 19:00:00+00:00;177;sustainable energy;2022-05-24
359;2022-05-24 19:00:00+00:00;2022-05-24 20:00:00+00:00;91;sustainable energy;2022-05-24
360;2022-05-24 20:00:00+00:00;2022-05-24 21:00:00+00:00;71;sustainable energy;2022-05-24
361;2022-05-24 21:00:00+00:00;2022-05-24 22:00:00+00:00;59;sustainable energy;2022-05-24
362;2022-05-24 22:00:00+00:00;2022-05-24 23:00:00+00:00;58;sustainable energy;2022-05-24
363;2022-05-24 23:00:00+00:00;2022-05-25 00:00:00+00:00;43;sustainable energy;2022-05-24
364;2022-05-25 00:00:00+00:00;2022-05-25 01:00:00+00:00;33;sustainable energy;2022-05-25
365;2022-05-25 01:00:00+00:00;2022-05-25 02:00:00+00:00;40;sustainable energy;2022-05-25
366;2022-05-25 02:00:00+00:00;2022-05-25 03:00:00+00:00;40;sustainable energy;2022-05-25
367;2022-05-25 03:00:00+00:00;2022-05-25 04:00:00+00:00;31;sustainable energy;2022-05-25
368;2022-05-25 04:00:00+00:00;2022-05-25 05:00:00+00:00;50;sustainable energy;2022-05-25
369;2022-05-25 05:00:00+00:00;2022-05-25 06:00:00+00:00;84;sustainable energy;2022-05-25
370;2022-05-25 06:00:00+00:00;2022-05-25 07:00:00+00:00;78;sustainable energy;2022-05-25
371;2022-05-25 07:00:00+00:00;2022-05-25 08:00:00+00:00;102;sustainable energy;2022-05-25
372;2022-05-25 08:00:00+00:00;2022-05-25 09:00:00+00:00;100;sustainable energy;2022-05-25
373;2022-05-25 09:00:00+00:00;2022-05-25 10:00:00+00:00;123;sustainable energy;2022-05-25
374;2022-05-25 10:00:00+00:00;2022-05-25 11:00:00+00:00;87;sustainable energy;2022-05-25
375;2022-05-25 11:00:00+00:00;2022-05-25 12:00:00+00:00;76;sustainable energy;2022-05-25
376;2022-05-25 12:00:00+00:00;2022-05-25 13:00:00+00:00;93;sustainable energy;2022-05-25
377;2022-05-25 13:00:00+00:00;2022-05-25 14:00:00+00:00;142;sustainable energy;2022-05-25
378;2022-05-25 14:00:00+00:00;2022-05-25 15:00:00+00:00;162;sustainable energy;2022-05-25
379;2022-05-25 15:00:00+00:00;2022-05-25 16:00:00+00:00;123;sustainable energy;2022-05-25
380;2022-05-25 16:00:00+00:00;2022-05-25 17:00:00+00:00;90;sustainable energy;2022-05-25
381;2022-05-25 17:00:00+00:00;2022-05-25 18:00:00+00:00;599;sustainable energy;2022-05-25
382;2022-05-25 18:00:00+00:00;2022-05-25 19:00:00+00:00;366;sustainable energy;2022-05-25
383;2022-05-25 19:00:00+00:00;2022-05-25 20:00:00+00:00;338;sustainable energy;2022-05-25
384;2022-05-25 20:00:00+00:00;2022-05-25 21:00:00+00:00;181;sustainable energy;2022-05-25
385;2022-05-25 21:00:00+00:00;2022-05-25 22:00:00+00:00;135;sustainable energy;2022-05-25
386;2022-05-25 22:00:00+00:00;2022-05-25 23:00:00+00:00;158;sustainable energy;2022-05-25
387;2022-05-25 23:00:00+00:00;2022-05-26 00:00:00+00:00;137;sustainable energy;2022-05-25
388;2022-05-26 00:00:00+00:00;2022-05-26 01:00:00+00:00;106;sustainable energy;2022-05-26
389;2022-05-26 01:00:00+00:00;2022-05-26 02:00:00+00:00;102;sustainable energy;2022-05-26
390;2022-05-26 02:00:00+00:00;2022-05-26 03:00:00+00:00;79;sustainable energy;2022-05-26
391;2022-05-26 03:00:00+00:00;2022-05-26 04:00:00+00:00;84;sustainable energy;2022-05-26
392;2022-05-26 04:00:00+00:00;2022-05-26 05:00:00+00:00;60;sustainable energy;2022-05-26
393;2022-05-26 05:00:00+00:00;2022-05-26 06:00:00+00:00;89;sustainable energy;2022-05-26
394;2022-05-26 06:00:00+00:00;2022-05-26 07:00:00+00:00;102;sustainable energy;2022-05-26
395;2022-05-26 07:00:00+00:00;2022-05-26 08:00:00+00:00;107;sustainable energy;2022-05-26
396;2022-05-26 08:00:00+00:00;2022-05-26 09:00:00+00:00;107;sustainable energy;2022-05-26
397;2022-05-26 09:00:00+00:00;2022-05-26 10:00:00+00:00;123;sustainable energy;2022-05-26
398;2022-05-26 10:00:00+00:00;2022-05-26 11:00:00+00:00;114;sustainable energy;2022-05-26
399;2022-05-26 11:00:00+00:00;2022-05-26 12:00:00+00:00;116;sustainable energy;2022-05-26
400;2022-05-26 12:00:00+00:00;2022-05-26 13:00:00+00:00;118;sustainable energy;2022-05-26
401;2022-05-26 13:00:00+00:00;2022-05-26 14:00:00+00:00;115;sustainable energy;2022-05-26
402;2022-05-26 14:00:00+00:00;2022-05-26 15:00:00+00:00;103;sustainable energy;2022-05-26
403;2022-05-26 15:00:00+00:00;2022-05-26 16:00:00+00:00;132;sustainable energy;2022-05-26
404;2022-05-26 16:00:00+00:00;2022-05-26 17:00:00+00:00;126;sustainable energy;2022-05-26
405;2022-05-26 17:00:00+00:00;2022-05-26 18:00:00+00:00;87;sustainable energy;2022-05-26
406;2022-05-26 18:00:00+00:00;2022-05-26 19:00:00+00:00;82;sustainable energy;2022-05-26
407;2022-05-26 19:00:00+00:00;2022-05-26 20:00:00+00:00;68;sustainable energy;2022-05-26
408;2022-05-26 20:00:00+00:00;2022-05-26 21:00:00+00:00;63;sustainable energy;2022-05-26
409;2022-05-26 21:00:00+00:00;2022-05-26 22:00:00+00:00;72;sustainable energy;2022-05-26
410;2022-05-26 22:00:00+00:00;2022-05-26 23:00:00+00:00;42;sustainable energy;2022-05-26
411;2022-05-26 23:00:00+00:00;2022-05-27 00:00:00+00:00;39;sustainable energy;2022-05-26
412;2022-05-27 00:00:00+00:00;2022-05-27 01:00:00+00:00;37;sustainable energy;2022-05-27
413;2022-05-27 01:00:00+00:00;2022-05-27 02:00:00+00:00;35;sustainable energy;2022-05-27
414;2022-05-27 02:00:00+00:00;2022-05-27 03:00:00+00:00;61;sustainable energy;2022-05-27
415;2022-05-27 03:00:00+00:00;2022-05-27 04:00:00+00:00;39;sustainable energy;2022-05-27
416;2022-05-27 04:00:00+00:00;2022-05-27 05:00:00+00:00;44;sustainable energy;2022-05-27
417;2022-05-27 05:00:00+00:00;2022-05-27 06:00:00+00:00;78;sustainable energy;2022-05-27
418;2022-05-27 06:00:00+00:00;2022-05-27 07:00:00+00:00;81;sustainable energy;2022-05-27
419;2022-05-27 07:00:00+00:00;2022-05-27 08:00:00+00:00;111;sustainable energy;2022-05-27
420;2022-05-27 08:00:00+00:00;2022-05-27 09:00:00+00:00;116;sustainable energy;2022-05-27
421;2022-05-27 09:00:00+00:00;2022-05-27 10:00:00+00:00;126;sustainable energy;2022-05-27
422;2022-05-27 10:00:00+00:00;2022-05-27 11:00:00+00:00;89;sustainable energy;2022-05-27
423;2022-05-27 11:00:00+00:00;2022-05-27 12:00:00+00:00;115;sustainable energy;2022-05-27
424;2022-05-27 12:00:00+00:00;2022-05-27 13:00:00+00:00;118;sustainable energy;2022-05-27
425;2022-05-27 13:00:00+00:00;2022-05-27 14:00:00+00:00;101;sustainable energy;2022-05-27
426;2022-05-27 14:00:00+00:00;2022-05-27 15:00:00+00:00;110;sustainable energy;2022-05-27
427;2022-05-27 15:00:00+00:00;2022-05-27 16:00:00+00:00;101;sustainable energy;2022-05-27
428;2022-05-27 16:00:00+00:00;2022-05-27 17:00:00+00:00;95;sustainable energy;2022-05-27
429;2022-05-27 17:00:00+00:00;2022-05-27 18:00:00+00:00;90;sustainable energy;2022-05-27
430;2022-05-27 18:00:00+00:00;2022-05-27 19:00:00+00:00;75;sustainable energy;2022-05-27
431;2022-05-27 19:00:00+00:00;2022-05-27 20:00:00+00:00;59;sustainable energy;2022-05-27
432;2022-05-27 20:00:00+00:00;2022-05-27 21:00:00+00:00;50;sustainable energy;2022-05-27
433;2022-05-27 21:00:00+00:00;2022-05-27 22:00:00+00:00;40;sustainable energy;2022-05-27
434;2022-05-27 22:00:00+00:00;2022-05-27 23:00:00+00:00;47;sustainable energy;2022-05-27
435;2022-05-27 23:00:00+00:00;2022-05-28 00:00:00+00:00;33;sustainable energy;2022-05-27
436;2022-05-28 00:00:00+00:00;2022-05-28 01:00:00+00:00;24;sustainable energy;2022-05-28
437;2022-05-28 01:00:00+00:00;2022-05-28 02:00:00+00:00;32;sustainable energy;2022-05-28
438;2022-05-28 02:00:00+00:00;2022-05-28 03:00:00+00:00;43;sustainable energy;2022-05-28
439;2022-05-28 03:00:00+00:00;2022-05-28 04:00:00+00:00;30;sustainable energy;2022-05-28
440;2022-05-28 04:00:00+00:00;2022-05-28 05:00:00+00:00;46;sustainable energy;2022-05-28
441;2022-05-28 05:00:00+00:00;2022-05-28 06:00:00+00:00;37;sustainable energy;2022-05-28
442;2022-05-28 06:00:00+00:00;2022-05-28 07:00:00+00:00;41;sustainable energy;2022-05-28
443;2022-05-28 07:00:00+00:00;2022-05-28 08:00:00+00:00;48;sustainable energy;2022-05-28
444;2022-05-28 08:00:00+00:00;2022-05-28 09:00:00+00:00;43;sustainable energy;2022-05-28
445;2022-05-28 09:00:00+00:00;2022-05-28 10:00:00+00:00;48;sustainable energy;2022-05-28
446;2022-05-28 10:00:00+00:00;2022-05-28 11:00:00+00:00;43;sustainable energy;2022-05-28
447;2022-05-28 11:00:00+00:00;2022-05-28 12:00:00+00:00;23;sustainable energy;2022-05-28
448;2022-05-28 12:00:00+00:00;2022-05-28 13:00:00+00:00;39;sustainable energy;2022-05-28
449;2022-05-28 13:00:00+00:00;2022-05-28 14:00:00+00:00;33;sustainable energy;2022-05-28
450;2022-05-28 14:00:00+00:00;2022-05-28 15:00:00+00:00;51;sustainable energy;2022-05-28
451;2022-05-28 15:00:00+00:00;2022-05-28 16:00:00+00:00;61;sustainable energy;2022-05-28
452;2022-05-28 16:00:00+00:00;2022-05-28 17:00:00+00:00;48;sustainable energy;2022-05-28
453;2022-05-28 17:00:00+00:00;2022-05-28 18:00:00+00:00;40;sustainable energy;2022-05-28
454;2022-05-28 18:00:00+00:00;2022-05-28 19:00:00+00:00;67;sustainable energy;2022-05-28
455;2022-05-28 19:00:00+00:00;2022-05-28 20:00:00+00:00;43;sustainable energy;2022-05-28
456;2022-05-28 20:00:00+00:00;2022-05-28 21:00:00+00:00;23;sustainable energy;2022-05-28
457;2022-05-28 21:00:00+00:00;2022-05-28 22:00:00+00:00;22;sustainable energy;2022-05-28
458;2022-05-28 22:00:00+00:00;2022-05-28 23:00:00+00:00;29;sustainable energy;2022-05-28
459;2022-05-28 23:00:00+00:00;2022-05-29 00:00:00+00:00;27;sustainable energy;2022-05-28
460;2022-05-29 00:00:00+00:00;2022-05-29 01:00:00+00:00;15;sustainable energy;2022-05-29
461;2022-05-29 01:00:00+00:00;2022-05-29 02:00:00+00:00;13;sustainable energy;2022-05-29
462;2022-05-29 02:00:00+00:00;2022-05-29 03:00:00+00:00;21;sustainable energy;2022-05-29
463;2022-05-29 03:00:00+00:00;2022-05-29 04:00:00+00:00;25;sustainable energy;2022-05-29
464;2022-05-29 04:00:00+00:00;2022-05-29 05:00:00+00:00;35;sustainable energy;2022-05-29
465;2022-05-29 05:00:00+00:00;2022-05-29 06:00:00+00:00;27;sustainable energy;2022-05-29
466;2022-05-29 06:00:00+00:00;2022-05-29 07:00:00+00:00;20;sustainable energy;2022-05-29
467;2022-05-29 07:00:00+00:00;2022-05-29 08:00:00+00:00;23;sustainable energy;2022-05-29
468;2022-05-29 08:00:00+00:00;2022-05-29 09:00:00+00:00;23;sustainable energy;2022-05-29
469;2022-05-29 09:00:00+00:00;2022-05-29 10:00:00+00:00;55;sustainable energy;2022-05-29
470;2022-05-29 10:00:00+00:00;2022-05-29 11:00:00+00:00;56;sustainable energy;2022-05-29
471;2022-05-29 11:00:00+00:00;2022-05-29 12:00:00+00:00;39;sustainable energy;2022-05-29
472;2022-05-29 12:00:00+00:00;2022-05-29 13:00:00+00:00;55;sustainable energy;2022-05-29
473;2022-05-29 13:00:00+00:00;2022-05-29 14:00:00+00:00;67;sustainable energy;2022-05-29
474;2022-05-29 14:00:00+00:00;2022-05-29 15:00:00+00:00;87;sustainable energy;2022-05-29
475;2022-05-29 15:00:00+00:00;2022-05-29 16:00:00+00:00;101;sustainable energy;2022-05-29
476;2022-05-29 16:00:00+00:00;2022-05-29 17:00:00+00:00;76;sustainable energy;2022-05-29
477;2022-05-29 17:00:00+00:00;2022-05-29 18:00:00+00:00;70;sustainable energy;2022-05-29
478;2022-05-29 18:00:00+00:00;2022-05-29 19:00:00+00:00;67;sustainable energy;2022-05-29
479;2022-05-29 19:00:00+00:00;2022-05-29 20:00:00+00:00;47;sustainable energy;2022-05-29
480;2022-05-29 20:00:00+00:00;2022-05-29 21:00:00+00:00;39;sustainable energy;2022-05-29
481;2022-05-29 21:00:00+00:00;2022-05-29 22:00:00+00:00;35;sustainable energy;2022-05-29
482;2022-05-29 22:00:00+00:00;2022-05-29 23:00:00+00:00;361;sustainable energy;2022-05-29
483;2022-05-29 23:00:00+00:00;2022-05-30 00:00:00+00:00;177;sustainable energy;2022-05-29
484;2022-05-30 00:00:00+00:00;2022-05-30 01:00:00+00:00;102;sustainable energy;2022-05-30
485;2022-05-30 01:00:00+00:00;2022-05-30 02:00:00+00:00;77;sustainable energy;2022-05-30
486;2022-05-30 02:00:00+00:00;2022-05-30 03:00:00+00:00;51;sustainable energy;2022-05-30
487;2022-05-30 03:00:00+00:00;2022-05-30 04:00:00+00:00;61;sustainable energy;2022-05-30
488;2022-05-30 04:00:00+00:00;2022-05-30 05:00:00+00:00;80;sustainable energy;2022-05-30
489;2022-05-30 05:00:00+00:00;2022-05-30 06:00:00+00:00;102;sustainable energy;2022-05-30
490;2022-05-30 06:00:00+00:00;2022-05-30 07:00:00+00:00;121;sustainable energy;2022-05-30
491;2022-05-30 07:00:00+00:00;2022-05-30 08:00:00+00:00;131;sustainable energy;2022-05-30
492;2022-05-30 08:00:00+00:00;2022-05-30 09:00:00+00:00;155;sustainable energy;2022-05-30
493;2022-05-30 09:00:00+00:00;2022-05-30 10:00:00+00:00;95;sustainable energy;2022-05-30
494;2022-05-30 10:00:00+00:00;2022-05-30 11:00:00+00:00;170;sustainable energy;2022-05-30
495;2022-05-30 11:00:00+00:00;2022-05-30 12:00:00+00:00;210;sustainable energy;2022-05-30
496;2022-05-30 12:00:00+00:00;2022-05-30 13:00:00+00:00;130;sustainable energy;2022-05-30
497;2022-05-30 13:00:00+00:00;2022-05-30 14:00:00+00:00;93;sustainable energy;2022-05-30
498;2022-05-30 14:00:00+00:00;2022-05-30 15:00:00+00:00;130;sustainable energy;2022-05-30
499;2022-05-30 15:00:00+00:00;2022-05-30 16:00:00+00:00;143;sustainable energy;2022-05-30
500;2022-05-30 16:00:00+00:00;2022-05-30 17:00:00+00:00;139;sustainable energy;2022-05-30
501;2022-05-30 17:00:00+00:00;2022-05-30 18:00:00+00:00;125;sustainable energy;2022-05-30
502;2022-05-30 18:00:00+00:00;2022-05-30 19:00:00+00:00;87;sustainable energy;2022-05-30
503;2022-05-30 19:00:00+00:00;2022-05-30 20:00:00+00:00;55;sustainable energy;2022-05-30
504;2022-05-30 20:00:00+00:00;2022-05-30 21:00:00+00:00;85;sustainable energy;2022-05-30
505;2022-05-30 21:00:00+00:00;2022-05-30 22:00:00+00:00;78;sustainable energy;2022-05-30
506;2022-05-30 22:00:00+00:00;2022-05-30 22:55:43+00:00;54;sustainable energy;2022-05-30
507;2022-05-23 22:55:44+00:00;2022-05-23 23:00:00+00:00;1;energy efficiency;2022-05-23
508;2022-05-23 23:00:00+00:00;2022-05-24 00:00:00+00:00;32;energy efficiency;2022-05-23
509;2022-05-24 00:00:00+00:00;2022-05-24 01:00:00+00:00;36;energy efficiency;2022-05-24
510;2022-05-24 01:00:00+00:00;2022-05-24 02:00:00+00:00;43;energy efficiency;2022-05-24
511;2022-05-24 02:00:00+00:00;2022-05-24 03:00:00+00:00;65;energy efficiency;2022-05-24
512;2022-05-24 03:00:00+00:00;2022-05-24 04:00:00+00:00;40;energy efficiency;2022-05-24
513;2022-05-24 04:00:00+00:00;2022-05-24 05:00:00+00:00;30;energy efficiency;2022-05-24
514;2022-05-24 05:00:00+00:00;2022-05-24 06:00:00+00:00;45;energy efficiency;2022-05-24
515;2022-05-24 06:00:00+00:00;2022-05-24 07:00:00+00:00;56;energy efficiency;2022-05-24
516;2022-05-24 07:00:00+00:00;2022-05-24 08:00:00+00:00;79;energy efficiency;2022-05-24
517;2022-05-24 08:00:00+00:00;2022-05-24 09:00:00+00:00;64;energy efficiency;2022-05-24
518;2022-05-24 09:00:00+00:00;2022-05-24 10:00:00+00:00;76;energy efficiency;2022-05-24
519;2022-05-24 10:00:00+00:00;2022-05-24 11:00:00+00:00;95;energy efficiency;2022-05-24
520;2022-05-24 11:00:00+00:00;2022-05-24 12:00:00+00:00;81;energy efficiency;2022-05-24
521;2022-05-24 12:00:00+00:00;2022-05-24 13:00:00+00:00;103;energy efficiency;2022-05-24
522;2022-05-24 13:00:00+00:00;2022-05-24 14:00:00+00:00;101;energy efficiency;2022-05-24
523;2022-05-24 14:00:00+00:00;2022-05-24 15:00:00+00:00;129;energy efficiency;2022-05-24
524;2022-05-24 15:00:00+00:00;2022-05-24 16:00:00+00:00;141;energy efficiency;2022-05-24
525;2022-05-24 16:00:00+00:00;2022-05-24 17:00:00+00:00;96;energy efficiency;2022-05-24
526;2022-05-24 17:00:00+00:00;2022-05-24 18:00:00+00:00;98;energy efficiency;2022-05-24
527;2022-05-24 18:00:00+00:00;2022-05-24 19:00:00+00:00;93;energy efficiency;2022-05-24
528;2022-05-24 19:00:00+00:00;2022-05-24 20:00:00+00:00;94;energy efficiency;2022-05-24
529;2022-05-24 20:00:00+00:00;2022-05-24 21:00:00+00:00;73;energy efficiency;2022-05-24
530;2022-05-24 21:00:00+00:00;2022-05-24 22:00:00+00:00;44;energy efficiency;2022-05-24
531;2022-05-24 22:00:00+00:00;2022-05-24 23:00:00+00:00;33;energy efficiency;2022-05-24
532;2022-05-24 23:00:00+00:00;2022-05-25 00:00:00+00:00;56;energy efficiency;2022-05-24
533;2022-05-25 00:00:00+00:00;2022-05-25 01:00:00+00:00;57;energy efficiency;2022-05-25
534;2022-05-25 01:00:00+00:00;2022-05-25 02:00:00+00:00;41;energy efficiency;2022-05-25
535;2022-05-25 02:00:00+00:00;2022-05-25 03:00:00+00:00;38;energy efficiency;2022-05-25
536;2022-05-25 03:00:00+00:00;2022-05-25 04:00:00+00:00;26;energy efficiency;2022-05-25
537;2022-05-25 04:00:00+00:00;2022-05-25 05:00:00+00:00;31;energy efficiency;2022-05-25
538;2022-05-25 05:00:00+00:00;2022-05-25 06:00:00+00:00;53;energy efficiency;2022-05-25
539;2022-05-25 06:00:00+00:00;2022-05-25 07:00:00+00:00;81;energy efficiency;2022-05-25
540;2022-05-25 07:00:00+00:00;2022-05-25 08:00:00+00:00;75;energy efficiency;2022-05-25
541;2022-05-25 08:00:00+00:00;2022-05-25 09:00:00+00:00;76;energy efficiency;2022-05-25
542;2022-05-25 09:00:00+00:00;2022-05-25 10:00:00+00:00;113;energy efficiency;2022-05-25
543;2022-05-25 10:00:00+00:00;2022-05-25 11:00:00+00:00;107;energy efficiency;2022-05-25
544;2022-05-25 11:00:00+00:00;2022-05-25 12:00:00+00:00;76;energy efficiency;2022-05-25
